building_name,building_type,address,floor,transport,building_age,building_materials,room_floor,rent_fee,management_fee,deposit,gift_money,house_plan,house_area,house_area_int,have_living_room,have_kitchen_room,have_dining_room,have_storage_room,have_common_room,have_gift_money,have_deposit,management_fee_int,rent_fee_int,building_age_int,transport1,transport2,transport3,have_convinient_transport,building_floor_int,room_floor_int
レナトゥス四谷,マンション,東京都新宿区荒木町,6階建て, 東京メトロ丸ノ内線 四谷三丁目駅/徒歩4分都営新宿線 曙橋駅/徒歩5分ＪＲ総武線 四ツ谷駅/徒歩10分,築17年,鉄筋コンクリート,4階,15.5万円,"10,000円",－,1ヶ月,1LDK,39m²,39.0,1,1,1,0,0,1,0,10.0,155.0,17, 東京メトロ丸ノ内線 四谷三丁目駅/徒歩4分,営新宿線 曙橋駅/徒歩5分,Ｒ総武線 四ツ谷駅/徒歩10分,0,6,4
サンテミリオン飯田橋,マンション,東京都新宿区新小川町,7階建て, 都営大江戸線 飯田橋駅/徒歩6分都営大江戸線 牛込神楽坂駅/徒歩11分東京メトロ東西線 神楽坂駅/徒歩12分,築18年,鉄筋コンクリート,4階,8万円,"9,000円",－,1ヶ月,1K,21.58m²,21.58,0,1,0,0,0,1,0,9.0,80.0,18, 都営大江戸線 飯田橋駅/徒歩6分,営大江戸線 牛込神楽坂駅/徒歩11分,京メトロ東西線 神楽坂駅/徒歩12分,1,7,4
西新宿ＶＩＰ　ＲＯＹＡＬ,マンション,東京都新宿区西新宿６丁目,10階建て, 都営大江戸線 西新宿五丁目駅/徒歩5分東京メトロ丸ノ内線 西新宿駅/徒歩8分都営大江戸線 都庁前駅/徒歩10分,築18年,鉄筋コンクリート,4階,12.3万円,"7,000円",1ヶ月,1ヶ月,1K,34.16m²,34.16,0,1,0,0,0,1,1,7.0,123.0,18, 都営大江戸線 西新宿五丁目駅/徒歩5分,京メトロ丸ノ内線 西新宿駅/徒歩8分,営大江戸線 都庁前駅/徒歩10分,1,10,4
シティタワー新宿新都心,マンション,東京都新宿区西新宿４丁目,36階建て, 都営大江戸線 西新宿五丁目駅/徒歩2分ＪＲ山手線 新宿駅/徒歩15分東京メトロ丸ノ内線 西新宿駅/徒歩10分,築18年,鉄筋コンクリート,21階,28万円,－,1ヶ月,1ヶ月,1LDK,56.32m²,56.32,1,1,1,0,0,1,1,-1.0,280.0,18, 都営大江戸線 西新宿五丁目駅/徒歩2分,Ｒ山手線 新宿駅/徒歩15分,京メトロ丸ノ内線 西新宿駅/徒歩10分,1,36,21
ＳＡＮＥＩ　ＢＥＬＬＨＩＲＯ（サンエイベルヒロ）,マンション,東京都新宿区三栄町,4階建て, 東京メトロ丸ノ内線 四谷三丁目駅/徒歩6分都営新宿線 曙橋駅/徒歩7分中央本線（ＪＲ東日本） 四ツ谷駅/徒歩8分,築19年,鉄筋コンクリート,3階,10.8万円,"9,800円",－,2ヶ月,1R,30.72m²,30.72,0,0,0,0,1,1,0,9.8,108.0,19, 東京メトロ丸ノ内線 四谷三丁目駅/徒歩6分,営新宿線 曙橋駅/徒歩7分,央本線（ＪＲ東日本） 四ツ谷駅/徒歩8分,0,4,3
東京都新宿区舟町,マンション,東京都新宿区舟町,14階建て, 東京メトロ丸ノ内線 四谷三丁目駅/徒歩2分都営新宿線 曙橋駅/徒歩6分東京メトロ丸ノ内線 新宿御苑前駅/徒歩12分,築19年,鉄骨鉄筋コンクリート,14階,11.4万円,"9,000円",1ヶ月,2ヶ月,1K,27.54m²,27.54,0,1,0,0,0,1,1,9.0,114.0,19, 東京メトロ丸ノ内線 四谷三丁目駅/徒歩2分,営新宿線 曙橋駅/徒歩6分,京メトロ丸ノ内線 新宿御苑前駅/徒歩12分,0,14,14
ポルタ西新宿,マンション,東京都新宿区西新宿５丁目,3階建て, 都営大江戸線 西新宿五丁目駅/徒歩5分東京メトロ丸ノ内線 西新宿駅/徒歩9分ＪＲ山手線 新宿駅/徒歩16分,築18年,鉄筋コンクリート,1階,9.4万円,"8,000円",1ヶ月,1ヶ月,1R,26.34m²,26.34,0,0,0,0,1,1,1,8.0,94.0,18, 都営大江戸線 西新宿五丁目駅/徒歩5分,京メトロ丸ノ内線 西新宿駅/徒歩9分,Ｒ山手線 新宿駅/徒歩16分,1,3,1
スカイコートヴァンテアン早稲田,マンション,東京都新宿区西早稲田２丁目,13階建て, 東京メトロ副都心線 西早稲田駅/徒歩3分ＪＲ山手線 高田馬場駅/徒歩8分都電荒川線 面影橋駅/徒歩10分,築21年,鉄骨鉄筋コンクリート,2階,10.38万円,"10,200円",1ヶ月,－,1K,34.56m²,34.56,0,1,0,0,0,0,1,10.2,103.80000000000001,21, 東京メトロ副都心線 西早稲田駅/徒歩3分,Ｒ山手線 高田馬場駅/徒歩8分,電荒川線 面影橋駅/徒歩10分,1,13,2
東京都新宿区築地町,マンション,東京都新宿区築地町,5階建て, 東京メトロ東西線 神楽坂駅/徒歩6分東京メトロ有楽町線 江戸川橋駅/徒歩6分都営大江戸線 牛込神楽坂駅/徒歩11分,築22年,ALC,5階,8.2万円,"5,500円",1ヶ月,1ヶ月,1K,22m²,22.0,0,1,0,0,0,1,1,5.5,82.0,22, 東京メトロ東西線 神楽坂駅/徒歩6分,京メトロ有楽町線 江戸川橋駅/徒歩6分,営大江戸線 牛込神楽坂駅/徒歩11分,1,5,5
ガラ・ステージ西新宿,マンション,東京都新宿区西新宿４丁目,7階建て, 都営大江戸線 西新宿五丁目駅/徒歩4分都営大江戸線 都庁前駅/徒歩8分東京メトロ丸ノ内線 西新宿駅/徒歩11分,築22年,鉄筋コンクリート,7階,11.1万円,"9,000円",1ヶ月,1ヶ月,1K,29.78m²,29.78,0,1,0,0,0,1,1,9.0,111.0,22, 都営大江戸線 西新宿五丁目駅/徒歩4分,営大江戸線 都庁前駅/徒歩8分,京メトロ丸ノ内線 西新宿駅/徒歩11分,1,7,7
東京都新宿区余丁町,マンション,東京都新宿区余丁町,7階建て, 都営大江戸線 若松河田駅/徒歩6分都営大江戸線 東新宿駅/徒歩9分都営新宿線 曙橋駅/徒歩10分,築25年,鉄筋コンクリート,3階,7.2万円,"7,000円",－,－,1K,20.16m²,20.16,0,1,0,0,0,0,0,7.0,72.0,25, 都営大江戸線 若松河田駅/徒歩6分,営大江戸線 東新宿駅/徒歩9分,営新宿線 曙橋駅/徒歩10分,1,7,3
アベニール曙橋,マンション,東京都新宿区余丁町,7階建て, 都営大江戸線 若松河田駅/徒歩6分都営大江戸線 東新宿駅/徒歩9分都営新宿線 曙橋駅/徒歩9分,築25年,鉄筋コンクリート,3階,7.2万円,"7,000円",－,－,1K,20.16m²,20.16,0,1,0,0,0,0,0,7.0,72.0,25, 都営大江戸線 若松河田駅/徒歩6分,営大江戸線 東新宿駅/徒歩9分,営新宿線 曙橋駅/徒歩9分,1,7,3
ヒルトップ早稲田,マンション,東京都新宿区西早稲田２丁目,3階建て, 東京メトロ副都心線 西早稲田駅/徒歩6分,築26年,鉄筋コンクリート,2階,6.9万円,"4,000円",1ヶ月,1ヶ月,1K,19.89m²,19.89,0,1,0,0,0,1,1,4.0,69.0,26, 東京メトロ副都心線 西早稲田駅/徒歩6分,,,0,3,2
ヴィラ夏目坂,アパート,東京都新宿区弁天町,2階建て, 東京メトロ東西線 早稲田駅/徒歩7分都営大江戸線 牛込柳町駅/徒歩5分都営大江戸線 若松河田駅/徒歩11分,築26年,軽量鉄骨,1階,7.4万円,"3,000円",1ヶ月,1ヶ月,1K,22.52m²,22.52,0,1,0,0,0,1,1,3.0,74.0,26, 東京メトロ東西線 早稲田駅/徒歩7分,営大江戸線 牛込柳町駅/徒歩5分,営大江戸線 若松河田駅/徒歩11分,1,2,1
東京都新宿区上落合２丁目,アパート,東京都新宿区上落合２丁目,3階建て, 西武鉄道新宿線 下落合駅/徒歩5分都営大江戸線 中井駅/徒歩6分東京メトロ東西線 落合駅/徒歩11分,築27年,木造,2階,5.9万円,"3,000円",－,－,1K,16.01m²,16.01,0,1,0,0,0,0,0,3.0,59.0,27, 西武鉄道新宿線 下落合駅/徒歩5分,営大江戸線 中井駅/徒歩6分,京メトロ東西線 落合駅/徒歩11分,1,3,2
ＰＲＥＺＩＯ（プレッチオ）,アパート,東京都新宿区西落合１丁目,2階建て, 都営大江戸線 落合南長崎駅/徒歩5分西武鉄道新宿線 中井駅/徒歩8分西武池袋・豊島線 椎名町駅/徒歩13分,築28年,木造,1階,11.9万円,－,1ヶ月,1ヶ月,2DK,40m²,40.0,0,1,1,0,0,1,1,-1.0,119.0,28, 都営大江戸線 落合南長崎駅/徒歩5分,武鉄道新宿線 中井駅/徒歩8分,武池袋・豊島線 椎名町駅/徒歩13分,1,2,1
東京都新宿区西五軒町,マンション,東京都新宿区西五軒町,6階建て, 東京メトロ有楽町線 江戸川橋駅/徒歩5分東京メトロ東西線 神楽坂駅/徒歩8分都営大江戸線 牛込神楽坂駅/徒歩12分,築29年,鉄筋コンクリート,3階,6.8万円,"7,000円",－,1ヶ月,1R,18.03m²,18.03,0,0,0,0,1,1,0,7.0,68.0,29, 東京メトロ有楽町線 江戸川橋駅/徒歩5分,京メトロ東西線 神楽坂駅/徒歩8分,営大江戸線 牛込神楽坂駅/徒歩12分,1,6,3
サンセール神楽坂,マンション,東京都新宿区西五軒町,6階建て, 東京メトロ有楽町線 江戸川橋駅/徒歩6分東京メトロ東西線 神楽坂駅/徒歩7分都営大江戸線 牛込神楽坂駅/徒歩12分,築31年,鉄筋コンクリート,2階,6.8万円,"5,000円",1ヶ月,1ヶ月,1R,18.03m²,18.03,0,0,0,0,1,1,1,5.0,68.0,31, 東京メトロ有楽町線 江戸川橋駅/徒歩6分,京メトロ東西線 神楽坂駅/徒歩7分,営大江戸線 牛込神楽坂駅/徒歩12分,1,6,2
ＮＫハイツ２,マンション,東京都新宿区北新宿２丁目 16-16,3階建て, 東京メトロ丸ノ内線 西新宿駅/徒歩11分ＪＲ総武線 大久保駅/徒歩14分都営大江戸線 中野坂上駅/徒歩9分,築31年,鉄筋コンクリート,2階,6.4万円,"3,000円",1ヶ月,－,1K,17.19m²,17.19,0,1,0,0,0,0,1,3.0,64.0,31, 東京メトロ丸ノ内線 西新宿駅/徒歩11分,Ｒ総武線 大久保駅/徒歩14分,営大江戸線 中野坂上駅/徒歩9分,1,3,2
アビテ森野,アパート,東京都新宿区赤城下町,2階建て, 東京メトロ東西線 神楽坂駅/徒歩6分東京メトロ有楽町線 江戸川橋駅/徒歩6分都営大江戸線 牛込神楽坂駅/徒歩10分,築31年,木造,2階,11.4万円,"5,000円",1ヶ月,1ヶ月,1R,29.74m²,29.74,0,0,0,0,1,1,1,5.0,114.0,31, 東京メトロ東西線 神楽坂駅/徒歩6分,京メトロ有楽町線 江戸川橋駅/徒歩6分,営大江戸線 牛込神楽坂駅/徒歩10分,1,2,2
レオパレスＲＸコスモＭ,マンション,東京都新宿区北新宿３丁目,4階建て, ＪＲ総武線 大久保駅/徒歩9分ＪＲ山手線 新大久保駅/徒歩12分ＪＲ総武線 東中野駅/徒歩11分,築32年,鉄筋コンクリート,1階,8.2万円,"6,500円",－,－,1K,22.4m²,22.4,0,1,0,0,0,0,0,6.5,82.0,32, ＪＲ総武線 大久保駅/徒歩9分,Ｒ山手線 新大久保駅/徒歩12分,Ｒ総武線 東中野駅/徒歩11分,1,4,1
東京都新宿区大久保１丁目,マンション,東京都新宿区大久保１丁目,4階建て, ＪＲ山手線 新大久保駅/徒歩3分ＪＲ総武線 大久保駅/徒歩7分都営大江戸線 東新宿駅/徒歩8分,築34年,鉄筋コンクリート,1階,7万円,"4,000円",－,－,1R,18.9m²,18.9,0,0,0,0,1,0,0,4.0,70.0,34, ＪＲ山手線 新大久保駅/徒歩3分,Ｒ総武線 大久保駅/徒歩7分,営大江戸線 東新宿駅/徒歩8分,1,4,1
東京都新宿区箪笥町,マンション,東京都新宿区箪笥町,9階建て, 都営大江戸線 牛込神楽坂駅/徒歩1分東京メトロ東西線 神楽坂駅/徒歩8分都営大江戸線 牛込柳町駅/徒歩11分,築35年,鉄筋コンクリート,2階,6.9万円,"9,000円",－,－,1R,19.76m²,19.76,0,0,0,0,1,0,0,9.0,69.0,35, 都営大江戸線 牛込神楽坂駅/徒歩1分,京メトロ東西線 神楽坂駅/徒歩8分,営大江戸線 牛込柳町駅/徒歩11分,1,9,2
トップ早稲田,マンション,東京都新宿区西早稲田２丁目,4階建て, 都電荒川線 早稲田駅/徒歩8分都電荒川線 面影橋駅/徒歩7分東京メトロ東西線 早稲田駅/徒歩10分,築38年,鉄筋コンクリート,3階,5.5万円,"10,000円",1ヶ月,1ヶ月,1R,13.97m²,13.97,0,0,0,0,1,1,1,10.0,55.0,38, 都電荒川線 早稲田駅/徒歩8分,電荒川線 面影橋駅/徒歩7分,京メトロ東西線 早稲田駅/徒歩10分,0,4,3
東宏ハイム西新宿,マンション,東京都新宿区西新宿５丁目,4階建て, 都営大江戸線 西新宿五丁目駅/徒歩6分東京メトロ丸ノ内線 中野坂上駅/徒歩6分ＪＲ山手線 新宿駅/徒歩20分,築39年,鉄筋コンクリート,3階,7.5万円,"2,000円",1ヶ月,1ヶ月,1R,18.5m²,18.5,0,0,0,0,1,1,1,2.0,75.0,39, 都営大江戸線 西新宿五丁目駅/徒歩6分,京メトロ丸ノ内線 中野坂上駅/徒歩6分,Ｒ山手線 新宿駅/徒歩20分,1,4,3
ライオンズマンション西新宿第６,マンション,東京都新宿区西新宿４丁目,5階建て, 都営大江戸線 西新宿五丁目駅/徒歩4分都営大江戸線 都庁前駅/徒歩6分東京メトロ丸ノ内線 西新宿駅/徒歩11分,築41年,鉄筋コンクリート,4階,7.1万円,"9,000円",1ヶ月,1ヶ月,1R,18.09m²,18.09,0,0,0,0,1,1,1,9.0,71.0,41, 都営大江戸線 西新宿五丁目駅/徒歩4分,営大江戸線 都庁前駅/徒歩6分,京メトロ丸ノ内線 西新宿駅/徒歩11分,1,5,4
マンハイム西落合,アパート,東京都新宿区西落合１丁目,2階建て, 都営大江戸線 落合南長崎駅/徒歩10分西武鉄道新宿線 新井薬師前駅/徒歩12分西武鉄道新宿線 中井駅/徒歩14分,築44年,軽量鉄骨,1階,6.9万円,"6,000円",1ヶ月,－,1K,22.5m²,22.5,0,1,0,0,0,0,1,6.0,69.0,44, 都営大江戸線 落合南長崎駅/徒歩10分,武鉄道新宿線 新井薬師前駅/徒歩12分,武鉄道新宿線 中井駅/徒歩14分,1,2,1
四谷コーエイマンション,マンション,東京都新宿区富久町,13階建て, 都営新宿線 曙橋駅/徒歩5分東京メトロ丸ノ内線 四谷三丁目駅/徒歩7分東京メトロ丸ノ内線 新宿御苑前駅/徒歩11分,築50年,鉄骨鉄筋コンクリート,2階,7.8万円,－,1ヶ月,1ヶ月,1K,25.58m²,25.58,0,1,0,0,0,1,1,-1.0,78.0,50, 都営新宿線 曙橋駅/徒歩5分,京メトロ丸ノ内線 四谷三丁目駅/徒歩7分,京メトロ丸ノ内線 新宿御苑前駅/徒歩11分,0,13,2
東京都新宿区西新宿８丁目,マンション,東京都新宿区西新宿８丁目,6階建て, 東京メトロ丸ノ内線 西新宿駅/徒歩2分ＪＲ山手線 新宿駅/徒歩12分都営大江戸線 都庁前駅/徒歩11分,築50年,鉄筋コンクリート,2階,7.5万円,"5,000円",－,－,1K,20.02m²,20.02,0,1,0,0,0,0,0,5.0,75.0,50, 東京メトロ丸ノ内線 西新宿駅/徒歩2分,Ｒ山手線 新宿駅/徒歩12分,営大江戸線 都庁前駅/徒歩11分,1,6,2
法師荘,アパート,東京都新宿区百人町２丁目,2階建て, ＪＲ山手線 新大久保駅/徒歩6分ＪＲ総武線 大久保駅/徒歩3分西武鉄道新宿線 西武新宿駅/徒歩13分,築59年,木造,2階,4.8万円,"5,000円",1ヶ月,1ヶ月,1R,11m²,11.0,0,0,0,0,1,1,1,5.0,48.0,59, ＪＲ山手線 新大久保駅/徒歩6分,Ｒ総武線 大久保駅/徒歩3分,武鉄道新宿線 西武新宿駅/徒歩13分,1,2,2
東京都新宿区百人町２丁目,アパート,東京都新宿区百人町２丁目,2階建て, ＪＲ山手線 新大久保駅/徒歩6分ＪＲ総武線 大久保駅/徒歩3分西武鉄道新宿線 西武新宿駅/徒歩13分,築59年,木造,2階,4.8万円,"5,000円",1ヶ月,1ヶ月,1R,11m²,11.0,0,0,0,0,1,1,1,5.0,48.0,59, ＪＲ山手線 新大久保駅/徒歩6分,Ｒ総武線 大久保駅/徒歩3分,武鉄道新宿線 西武新宿駅/徒歩13分,1,2,2
９９ベース四谷,アパート,東京都新宿区四谷４丁目,3階建て, 東京メトロ丸ノ内線 新宿御苑前駅/徒歩5分東京メトロ丸ノ内線 四谷三丁目駅/徒歩5分都営大江戸線 国立競技場駅/徒歩12分,築2年,木造,3階,7.7万円,"3,000円",－,－,1R,14.91m²,14.91,0,0,0,0,1,0,0,3.0,77.0,2, 東京メトロ丸ノ内線 新宿御苑前駅/徒歩5分,京メトロ丸ノ内線 四谷三丁目駅/徒歩5分,営大江戸線 国立競技場駅/徒歩12分,1,3,3
モダンテラス早稲田,マンション,東京都新宿区戸山１丁目,4階建て, 東京メトロ東西線 早稲田駅/徒歩5分都営大江戸線 若松河田駅/徒歩8分都営大江戸線 牛込柳町駅/徒歩12分,築2年,鉄筋コンクリート,1階,16.9万円,"10,000円",－,－,1LDK,48.56m²,48.56,1,1,1,0,0,0,0,10.0,169.0,2, 東京メトロ東西線 早稲田駅/徒歩5分,営大江戸線 若松河田駅/徒歩8分,営大江戸線 牛込柳町駅/徒歩12分,1,4,1
グランハイツ曙橋,マンション,東京都新宿区住吉町,14階建て, 都営新宿線 曙橋駅/徒歩4分東京メトロ丸ノ内線 四谷三丁目駅/徒歩8分東京メトロ丸ノ内線 新宿御苑前駅/徒歩12分,築3年,鉄筋コンクリート,2階,10.7万円,"10,000円",1ヶ月,1ヶ月,1K,25.48m²,25.48,0,1,0,0,0,1,1,10.0,107.0,3, 都営新宿線 曙橋駅/徒歩4分,京メトロ丸ノ内線 四谷三丁目駅/徒歩8分,京メトロ丸ノ内線 新宿御苑前駅/徒歩12分,0,14,2
ＺＯＯＭ新宿西落合,マンション,東京都新宿区西落合１丁目,7階建て, 都営大江戸線 落合南長崎駅/徒歩6分西武池袋・豊島線 東長崎駅/徒歩14分西武鉄道新宿線 新井薬師前駅/徒歩15分,築3年,鉄筋コンクリート,4階,11.9万円,"8,000円",1ヶ月,1ヶ月,2K,30.42m²,30.42,0,1,0,0,0,1,1,8.0,119.0,3, 都営大江戸線 落合南長崎駅/徒歩6分,武池袋・豊島線 東長崎駅/徒歩14分,武鉄道新宿線 新井薬師前駅/徒歩15分,1,7,4
レクシード神楽坂,マンション,東京都新宿区東五軒町,9階建て, 東京メトロ東西線 神楽坂駅/徒歩8分都営大江戸線 飯田橋駅/徒歩8分東京メトロ有楽町線 江戸川橋駅/徒歩10分,築3年,鉄筋コンクリート,2階,12.7万円,"15,000円",－,－,1K,26.16m²,26.16,0,1,0,0,0,0,0,15.0,127.0,3, 東京メトロ東西線 神楽坂駅/徒歩8分,営大江戸線 飯田橋駅/徒歩8分,京メトロ有楽町線 江戸川橋駅/徒歩10分,1,9,2
プラティーク新宿原町,マンション,東京都新宿区原町２丁目,10階建て, 都営大江戸線 牛込柳町駅/徒歩2分東京メトロ東西線 早稲田駅/徒歩10分都営新宿線 曙橋駅/徒歩13分,築3年,鉄筋コンクリート,7階,14.6万円,"12,000円",1ヶ月,－,1DK,36.25m²,36.25,0,1,1,0,0,0,1,12.0,146.0,3, 都営大江戸線 牛込柳町駅/徒歩2分,京メトロ東西線 早稲田駅/徒歩10分,営新宿線 曙橋駅/徒歩13分,1,10,7
東京都新宿区西新宿６丁目,マンション,東京都新宿区西新宿６丁目,29階建て, ＪＲ山手線 新宿駅/徒歩12分東京メトロ丸ノ内線 西新宿駅/徒歩4分都営大江戸線 都庁前駅/徒歩12分,築3年,鉄骨鉄筋コンクリート,27階,33.1万円,"22,000円",1ヶ月,2ヶ月,1LDK,58.4m²,58.4,1,1,1,0,0,1,1,22.0,331.0,3, ＪＲ山手線 新宿駅/徒歩12分,京メトロ丸ノ内線 西新宿駅/徒歩4分,営大江戸線 都庁前駅/徒歩12分,1,29,27
ＩＢＩＳ市ヶ谷,マンション,東京都新宿区払方町,6階建て, 都営大江戸線 牛込神楽坂駅/徒歩7分東京メトロ有楽町線 市ケ谷駅/徒歩7分東京メトロ東西線 神楽坂駅/徒歩13分,築4年,鉄筋コンクリート,2階,21.2万円,"10,000円",1ヶ月,－,1LDK,42.52m²,42.52,1,1,1,0,0,0,1,10.0,212.0,4, 都営大江戸線 牛込神楽坂駅/徒歩7分,京メトロ有楽町線 市ケ谷駅/徒歩7分,京メトロ東西線 神楽坂駅/徒歩13分,1,6,2
メインステージ若松河田,マンション,東京都新宿区若松町,13階建て, 都営大江戸線 若松河田駅/徒歩4分都営大江戸線 牛込柳町駅/徒歩7分東京メトロ東西線 早稲田駅/徒歩8分,築5年,鉄筋コンクリート,12階,11.4万円,"15,000円",－,1ヶ月,1K,25.32m²,25.32,0,1,0,0,0,1,0,15.0,114.0,5, 都営大江戸線 若松河田駅/徒歩4分,営大江戸線 牛込柳町駅/徒歩7分,京メトロ東西線 早稲田駅/徒歩8分,1,13,12
東京都新宿区東五軒町,マンション,東京都新宿区東五軒町,11階建て, ＪＲ総武線 飯田橋駅/徒歩9分東京メトロ東西線 神楽坂駅/徒歩11分東京メトロ有楽町線 江戸川橋駅/徒歩9分,築6年,鉄筋コンクリート,7階,11.5万円,"10,000円",－,－,1K,25.5m²,25.5,0,1,0,0,0,0,0,10.0,115.0,6, ＪＲ総武線 飯田橋駅/徒歩9分,京メトロ東西線 神楽坂駅/徒歩11分,京メトロ有楽町線 江戸川橋駅/徒歩9分,0,11,7
